name,modifier,head,freq_class
trust territory,trust,territory,
coelenterate family,coelenterate,family,
brown creeper,brown,creeper,
searcher beetle,searcher,beetle,
central scotoma,central,scotoma,
sun worshiper,sun,worshiper,
lead tree,lead,tree,
litchi tree,litchi,tree,
sodium fluoride,sodium,fluoride,
prickle cell,prickle,cell,
bulldog wrench,bulldog,wrench,
acre inch,acre,inch,
mischief-making,mischief,making,
stem canker,stem,canker,
sign industry,sign,industry,
acrylic paint,acrylic,paint,
kick pleat,kick,pleat,
paramilitary organisation,paramilitary,organisation,
seed weevil,seed,weevil,
laboratory coat,laboratory,coat,
self-renewal,self,renewal,
kidney begonia,kidney,begonia,
marsh andromeda,marsh,andromeda,
wiper blade,wiper,blade,
superannuation fund,superannuation,fund,
meadow rue,meadow,rue,
ballyhoo artist,ballyhoo,artist,
plane angle,plane,angle,
electric potential,electric,potential,
heterocyclic ring,heterocyclic,ring,
fan blade,fan,blade,
perennial ryegrass,perennial,ryegrass,
pond lily,pond,lily,
sumac family,sumac,family,
giving medication,giving,medication,
gas embolism,gas,embolism,
bank discount,bank,discount,
coffee royal,coffee,royal,
bully tree,bully,tree,
black nightshade,black,nightshade,
male horse,male,horse,
abdominal actinomycosis,abdominal,actinomycosis,
chemical phenomenon,chemical,phenomenon,
gyro horizon,gyro,horizon,
enigma canon,enigma,canon,
bacon rind,bacon,rind,
baby tears,baby,tears,
cooking utensil,cooking,utensil,
programme music,programme,music,
runner bean,runner,bean,
baby rose,baby,rose,
seaside centaury,seaside,centaury,
carbon dichloride,carbon,dichloride,
housing estate,housing,estate,
infrared therapy,infrared,therapy,
sandalwood family,sandalwood,family,
service tree,service,tree,
tonnage duty,tonnage,duty,
potential unit,potential,unit,
regulator gene,regulator,gene,
nude sculpture,nude,sculpture,
reed organ,reed,organ,
gas gage,gas,gage,
company union,company,union,
skin-diver,skin,diver,
image scanner,image,scanner,
globe amaranth,globe,amaranth,
abrasive material,abrasive,material,
equilibrium constant,equilibrium,constant,
ball hawk,ball,hawk,
sweet cup,sweet,cup,
county agent,county,agent,
red squirrel,red,squirrel,
purple clover,purple,clover,
white croaker,white,croaker,
gall-berry,gall,berry,
beach goldenrod,beach,goldenrod,
existentialist philosophy,existentialist,philosophy,
white sanicle,white,sanicle,
black saltwort,black,saltwort,
upland plover,upland,plover,
slate club,slate,club,
knife pleat,knife,pleat,
stern chaser,stern,chaser,
owner-occupier,owner,occupier,
fucoid algae,fucoid,algae,
pivot shot,pivot,shot,
optic disc,optic,disc,
simple microscope,simple,microscope,
marang tree,marang,tree,
plutonium trigger,plutonium,trigger,
prairie wagon,prairie,wagon,
milk powder,milk,powder,
military recruit,military,recruit,
crowfoot family,crowfoot,family,
marsh clematis,marsh,clematis,
globe flower,globe,flower,
rasp fern,rasp,fern,
flowering almond,flowering,almond,
suppresser gene,suppresser,gene,
vertical surface,vertical,surface,
xanthoma multiplex,xanthoma,multiplex,
forehand shot,forehand,shot,
formative cell,formative,cell,
black weevil,black,weevil,
exercise device,exercise,device,
sewage farm,sewage,farm,
gallop rhythm,gallop,rhythm,
sweet sorghum,sweet,sorghum,
spadefoot toad,spadefoot,toad,
natural depression,natural,depression,
wood grain,wood,grain,
figure loom,figure,loom,
hop pole,hop,pole,
butt pack,butt,pack,
wood ant,wood,ant,
bill sticker,bill,sticker,
binary digit,binary,digit,
reaction formation,reaction,formation,
butt welding,butt,welding,
full admiral,full,admiral,
bog aster,bog,aster,
hazel tree,hazel,tree,
numdah rug,numdah,rug,
lay figure,lay,figure,
jerboa kangaroo,jerboa,kangaroo,
wing elm,wing,elm,
cross-questioner,cross,questioner,
domestic dog,domestic,dog,
cell theory,cell,theory,
goosefoot maple,goosefoot,maple,
black mallee,black,mallee,
fertilization age,fertilization,age,
wireless telegraph,wireless,telegraph,
giant fir,giant,fir,
pharyngeal reflex,pharyngeal,reflex,
round angle,round,angle,
cinder track,cinder,track,
rice rat,rice,rat,
testimonial immunity,testimonial,immunity,
flour weevil,flour,weevil,
signaling device,signaling,device,
cognate word,cognate,word,
slick magazine,slick,magazine,
high jinx,high,jinx,
spinal fusion,spinal,fusion,
utility bond,utility,bond,
funnel shape,funnel,shape,
leaf blight,leaf,blight,
cutting implement,cutting,implement,
entertainment deduction,entertainment,deduction,
felt fungus,felt,fungus,
sea boat,sea,boat,
tone-beginning,tone,beginning,
final injunction,final,injunction,
solid geometry,solid,geometry,
yellow ageratum,yellow,ageratum,
jodhpur boot,jodhpur,boot,
portable saw,portable,saw,
sulphur dioxide,sulphur,dioxide,
shittah tree,shittah,tree,
ground substance,ground,substance,
police wagon,police,wagon,
computer accessory,computer,accessory,
swamp cypress,swamp,cypress,
main diagonal,main,diagonal,
hog badger,hog,badger,
sago fern,sago,fern,
second joint,second,joint,
common rush,common,rush,
gable wall,gable,wall,
edible banana,edible,banana,
land rail,land,rail,
snuffbox fern,snuffbox,fern,
labial consonant,labial,consonant,
tea trolley,tea,trolley,
tank destroyer,tank,destroyer,
knight banneret,knight,banneret,
side drum,side,drum,
dog bent,dog,bent,
bird genus,bird,genus,
ribbon worm,ribbon,worm,
comprehensive school,comprehensive,school,
oyster mushroom,oyster,mushroom,
indigo broom,indigo,broom,
digger wasp,digger,wasp,
coffee substitute,coffee,substitute,
willow-pattern,willow,pattern,
punch pliers,punch,pliers,
chain fern,chain,fern,
modal auxiliary,modal,auxiliary,
rubber boa,rubber,boa,
sleep-learning,sleep,learning,
ostrich fern,ostrich,fern,
blood-twig,blood,twig,
death instinct,death,instinct,
arctic poppy,arctic,poppy,
breeches buoy,breeches,buoy,
common nuisance,common,nuisance,
musical drama,musical,drama,
land mile,land,mile,
rattlesnake root,rattlesnake,root,
cross vine,cross,vine,
pressure cabin,pressure,cabin,
drilling pipe,drilling,pipe,
medical prognosis,medical,prognosis,
electric discharge,electric,discharge,
wireless telegraphy,wireless,telegraphy,
net ton,net,ton,
field magnet,field,magnet,
spinal anaesthetic,spinal,anaesthetic,
extreme point,extreme,point,
plant process,plant,process,
auxiliary cell,auxiliary,cell,
pedal pusher,pedal,pusher,
acceptance sampling,acceptance,sampling,
weather radar,weather,radar,
licorice root,licorice,root,
akee tree,akee,tree,
predictor variable,predictor,variable,
rhizoctinia disease,rhizoctinia,disease,
whisker jack,whisker,jack,
contingency procedure,contingency,procedure,
bluestem wheatgrass,bluestem,wheatgrass,
cant hook,cant,hook,
prairie gentian,prairie,gentian,
wire gauge,wire,gauge,
television tube,television,tube,
loosestrife family,loosestrife,family,
bastard turtle,bastard,turtle,
rough sledding,rough,sledding,
dry cell,dry,cell,
double clinch,double,clinch,
yellow granadilla,yellow,granadilla,
virgin forest,virgin,forest,
weather side,weather,side,
almond moth,almond,moth,
sand tumor,sand,tumor,
gazelle hound,gazelle,hound,
horizontal tail,horizontal,tail,
leaf cast,leaf,cast,
stake race,stake,race,
second deck,second,deck,
parrot disease,parrot,disease,
orange daisy,orange,daisy,
horsehair lichen,horsehair,lichen,
post-maturity,post,maturity,
guerilla force,guerilla,force,
line personnel,line,personnel,
royal fern,royal,fern,
soda niter,soda,niter,
spindle tree,spindle,tree,
wood ibis,wood,ibis,
vocative case,vocative,case,
vacancy rate,vacancy,rate,
scouring rush,scouring,rush,
mercy seat,mercy,seat,
pay rate,pay,rate,
orange hawkweed,orange,hawkweed,
heroic tale,heroic,tale,
half binding,half,binding,
intercostal vein,intercostal,vein,
sword bean,sword,bean,
chromatin granule,chromatin,granule,
hand wear,hand,wear,
scale insect,scale,insect,
field scabious,field,scabious,
alpha-lipoprotein,alpha,lipoprotein,
bottle cork,bottle,cork,
negative reinforcer,negative,reinforcer,
committal service,committal,service,
mineral extraction,mineral,extraction,
giro cheque,giro,cheque,
time note,time,note,
stove bolt,stove,bolt,
rain-wash,rain,wash,
zebra mussel,zebra,mussel,
management personnel,management,personnel,
swamp sparrow,swamp,sparrow,
grey birch,grey,birch,
radius vector,radius,vector,
watch glass,watch,glass,
royal charter,royal,charter,
foxtail barley,foxtail,barley,
western tanager,western,tanager,
flat pea,flat,pea,
snow lily,snow,lily,
out-tray,out,tray,
salad plate,salad,plate,
quadriceps femoris,quadriceps,femoris,
market letter,market,letter,
tartar emetic,tartar,emetic,
tab key,tab,key,
perfect participle,perfect,participle,
brown pine,brown,pine,
green foxtail,green,foxtail,
common opossum,common,opossum,
hydroplane racing,hydroplane,racing,
multiple regression,multiple,regression,
idle pulley,idle,pulley,
plasma membrane,plasma,membrane,
grey sage,grey,sage,
marabou stork,marabou,stork,
rounding error,rounding,error,
fermentation alcohol,fermentation,alcohol,
matzah meal,matzah,meal,
skillet bread,skillet,bread,
pin grass,pin,grass,
bubble chamber,bubble,chamber,
paper wasp,paper,wasp,
service book,service,book,
poverty trap,poverty,trap,
tussock moth,tussock,moth,
box tortoise,box,tortoise,
typewriter carriage,typewriter,carriage,
mourning ring,mourning,ring,
stone plant,stone,plant,
color force,color,force,
platform bed,platform,bed,
ax head,ax,head,
street organ,street,organ,
chocolate eclair,chocolate,eclair,
yellow locust,yellow,locust,
dika nut,dika,nut,
maturity date,maturity,date,
crab cactus,crab,cactus,
fawn lily,fawn,lily,
winter aconite,winter,aconite,
magnesium bicarbonate,magnesium,bicarbonate,
rack rent,rack,rent,
clock dial,clock,dial,
circular plane,circular,plane,
mustard oil,mustard,oil,
cross infection,cross,infection,
personal estate,personal,estate,
star fruit,star,fruit,
horse gentian,horse,gentian,
top boot,top,boot,
biology laboratory,biology,laboratory,
simple phobia,simple,phobia,
pike-perch,pike,perch,
bell magpie,bell,magpie,
workout suit,workout,suit,
sheath pile,sheath,pile,
acid value,acid,value,
mountain sandwort,mountain,sandwort,
belt maker,belt,maker,
deterrent example,deterrent,example,
defensive structure,defensive,structure,
hazel alder,hazel,alder,
electric organ,electric,organ,
stroke play,stroke,play,
common eland,common,eland,
common moonwort,common,moonwort,
oyster stew,oyster,stew,
academic program,academic,program,
sun gear,sun,gear,
flame-flower,flame,flower,
omelette pan,omelette,pan,
rhomboid muscle,rhomboid,muscle,
circumflex vein,circumflex,vein,
tank circuit,tank,circuit,
goblet cell,goblet,cell,
pier table,pier,table,
nymphalid butterfly,nymphalid,butterfly,
trimming capacitor,trimming,capacitor,
power mower,power,mower,
litchi nut,litchi,nut,
lamp housing,lamp,housing,
argus pheasant,argus,pheasant,
laboratory bench,laboratory,bench,
spinach beet,spinach,beet,
black horehound,black,horehound,
incentive option,incentive,option,
sweet granadilla,sweet,granadilla,
kangaroo apple,kangaroo,apple,
tree sparrow,tree,sparrow,
upper jawbone,upper,jawbone,
steering mechanism,steering,mechanism,
oxygen debt,oxygen,debt,
ethernet cable,ethernet,cable,
trace detector,trace,detector,
sweet buckeye,sweet,buckeye,
boat racing,boat,racing,
cinchona bark,cinchona,bark,
gas heat,gas,heat,
orinasal phone,orinasal,phone,
marsh wren,marsh,wren,
chaparral cock,chaparral,cock,
electron radiation,electron,radiation,
chafing gear,chafing,gear,
hop garden,hop,garden,
generic wine,generic,wine,
professional organization,professional,organization,
brook thistle,brook,thistle,
compass north,compass,north,
pia mater,pia,mater,
petroleum geology,petroleum,geology,
borsht circuit,borsht,circuit,
intelligence analyst,intelligence,analyst,
sheet web,sheet,web,
silver salmon,silver,salmon,
subcompact car,subcompact,car,
rattlesnake plantain,rattlesnake,plantain,
hearing dog,hearing,dog,
planet gear,planet,gear,
laurel cherry,laurel,cherry,
cedar chest,cedar,chest,
potato vine,potato,vine,
benzene nucleus,benzene,nucleus,
jazz group,jazz,group,
marsupial mole,marsupial,mole,
step rocket,step,rocket,
particle detector,particle,detector,
junior middleweight,junior,middleweight,
germander speedwell,germander,speedwell,
minor term,minor,term,
regular hexahedron,regular,hexahedron,
sweet rocket,sweet,rocket,
mulberry fig,mulberry,fig,
lyre-flower,lyre,flower,
lemon oil,lemon,oil,
variola minor,variola,minor,
balas ruby,balas,ruby,
sour dock,sour,dock,
basket spikemoss,basket,spikemoss,
western whiptail,western,whiptail,
evening shirt,evening,shirt,
reading teacher,reading,teacher,
fetlock joint,fetlock,joint,
field maple,field,maple,
automobile trunk,automobile,trunk,
green lacewing,green,lacewing,
shoulder board,shoulder,board,
bimli hemp,bimli,hemp,
bonito shark,bonito,shark,
attestation report,attestation,report,
smallmouth bass,smallmouth,bass,
ball valve,ball,valve,
explosive unit,explosive,unit,
bandicoot rat,bandicoot,rat,
scene painter,scene,painter,
sedative-hypnotic,sedative,hypnotic,
screw jack,screw,jack,
sun marigold,sun,marigold,
seed catalog,seed,catalog,
petrol gauge,petrol,gauge,
corrosive sublimate,corrosive,sublimate,
prairie aster,prairie,aster,
seal oil,seal,oil,
chain tongs,chain,tongs,
reproduction cost,reproduction,cost,
mineral tar,mineral,tar,
police matron,police,matron,
sales outlet,sales,outlet,
stocking filler,stocking,filler,
foxtail millet,foxtail,millet,
sine curve,sine,curve,
black moss,black,moss,
shipping pneumonia,shipping,pneumonia,
cow oak,cow,oak,
whist drive,whist,drive,
natural language,natural,language,
muzzle loader,muzzle,loader,
contact arm,contact,arm,
dwarf juniper,dwarf,juniper,
arc cosine,arc,cosine,
anthrax bacillus,anthrax,bacillus,
complex fraction,complex,fraction,
bullhead catfish,bullhead,catfish,
normal dwarf,normal,dwarf,
passive transport,passive,transport,
two-hitter,two,hitter,
redhorse sucker,redhorse,sucker,
evening shift,evening,shift,
curate cycloid,curate,cycloid,
top onion,top,onion,
factor analysis,factor,analysis,
leaf scorch,leaf,scorch,
mule fat,mule,fat,
parallel circuit,parallel,circuit,
wintergreen oil,wintergreen,oil,
radiation field,radiation,field,
quandong tree,quandong,tree,
farm bill,farm,bill,
wild pink,wild,pink,
abutment arch,abutment,arch,
hydroxyl group,hydroxyl,group,
needle bearing,needle,bearing,
heart urchin,heart,urchin,
glass lizard,glass,lizard,
skin eruption,skin,eruption,
longways dance,longways,dance,
blue stem,blue,stem,
epidemic cholera,epidemic,cholera,
machine translation,machine,translation,
stiff gentian,stiff,gentian,
railroad bed,railroad,bed,
canary yellow,canary,yellow,
climbing corydalis,climbing,corydalis,
case shot,case,shot,
fencing material,fencing,material,
electric outlet,electric,outlet,
shore boulder,shore,boulder,
sun plant,sun,plant,
white supremacy,white,supremacy,
hand shovel,hand,shovel,
hop clover,hop,clover,
grey polypody,grey,polypody,
male aristocrat,male,aristocrat,
mansard roof,mansard,roof,
freezing mixture,freezing,mixture,
nonce word,nonce,word,
chukka boot,chukka,boot,
toy spaniel,toy,spaniel,
dowel pin,dowel,pin,
pilot experiment,pilot,experiment,
cargo hatch,cargo,hatch,
coast polypody,coast,polypody,
bay scallop,bay,scallop,
jack salmon,jack,salmon,
helix angle,helix,angle,
darning needle,darning,needle,
megaton bomb,megaton,bomb,
diesel locomotive,diesel,locomotive,
golf stroke,golf,stroke,
petrol bomb,petrol,bomb,
gum kino,gum,kino,
finishing coat,finishing,coat,
indigo bird,indigo,bird,
poison bush,poison,bush,
power hammer,power,hammer,
true senna,true,senna,
microscope stage,microscope,stage,
goose plum,goose,plum,
rayon stocking,rayon,stocking,
fire watcher,fire,watcher,
parallel interface,parallel,interface,
vegetable silk,vegetable,silk,
cabinet wood,cabinet,wood,
orange bat,orange,bat,
bandwagon effect,bandwagon,effect,
bamboo fern,bamboo,fern,
knuckle joint,knuckle,joint,
high pitch,high,pitch,
mountain phlox,mountain,phlox,
ion pump,ion,pump,
startle reflex,startle,reflex,
horizontal section,horizontal,section,
vice crime,vice,crime,
western sandwich,western,sandwich,
backspace key,backspace,key,
creeping oxalis,creeping,oxalis,
stable gear,stable,gear,
starfish flower,starfish,flower,
order paper,order,paper,
water fennel,water,fennel,
hanging geranium,hanging,geranium,
beta radiation,beta,radiation,
red sprites,red,sprites,
soda lime,soda,lime,
mud digger,mud,digger,
present progressive,present,progressive,
escrow funds,escrow,funds,
pocket comb,pocket,comb,
carbon tetrahalide,carbon,tetrahalide,
radio telescope,radio,telescope,
organic evolution,organic,evolution,
cycad family,cycad,family,
storm cone,storm,cone,
pilot whale,pilot,whale,
academic requirement,academic,requirement,
charm quark,charm,quark,
marking ink,marking,ink,
heavy spar,heavy,spar,
broom sedge,broom,sedge,
bush poppy,bush,poppy,
witch elm,witch,elm,
acorn squash,acorn,squash,
concert band,concert,band,
cockatoo parrot,cockatoo,parrot,
radial engine,radial,engine,
flower gardening,flower,gardening,
trimmer arch,trimmer,arch,
triple sec,triple,sec,
bacteria order,bacteria,order,
sodium salicylate,sodium,salicylate,
mandarin orange,mandarin,orange,
pea family,pea,family,
rough fish,rough,fish,
grand circle,grand,circle,
automatic choke,automatic,choke,
black archangel,black,archangel,
brush turkey,brush,turkey,
maul oak,maul,oak,
cross-fertilization,cross,fertilization,
flying fox,flying,fox,
temple tree,temple,tree,
echo sounding,echo,sounding,
pearl-weed,pearl,weed,
wind cone,wind,cone,
bladder sphincter,bladder,sphincter,
mercury chloride,mercury,chloride,
telephone plug,telephone,plug,
common teasel,common,teasel,
common barley,common,barley,
weeping spruce,weeping,spruce,
creeping zinnia,creeping,zinnia,
nucleolus organiser,nucleolus,organiser,
ebony tree,ebony,tree,
super heavyweight,super,heavyweight,
bound form,bound,form,
yard measure,yard,measure,
anatomical sphincter,anatomical,sphincter,
peg top,peg,top,
penetration bomb,penetration,bomb,
song sparrow,song,sparrow,
widow bird,widow,bird,
iron heel,iron,heel,
kiss curl,kiss,curl,
temporal arteritis,temporal,arteritis,
aster family,aster,family,
seed vessel,seed,vessel,
pipewort family,pipewort,family,
clary sage,clary,sage,
large crabgrass,large,crabgrass,
choroid coat,choroid,coat,
strawberry saxifrage,strawberry,saxifrage,
ethanal trimer,ethanal,trimer,
technical analyst,technical,analyst,
scrub pine,scrub,pine,
screw propeller,screw,propeller,
evening lychnis,evening,lychnis,
raw milk,raw,milk,
irrational hostility,irrational,hostility,
counter conditioning,counter,conditioning,
triphosphopyridine nucleotide,triphosphopyridine,nucleotide,
mortise joint,mortise,joint,
kangaroo rat,kangaroo,rat,
em quad,em,quad,
insider information,insider,information,
pygmy cypress,pygmy,cypress,
index fossil,index,fossil,
scheme arch,scheme,arch,
mouse nest,mouse,nest,
plume poppy,plume,poppy,
musical phrase,musical,phrase,
electrolytic condenser,electrolytic,condenser,
green mayonnaise,green,mayonnaise,
armour plate,armour,plate,
extension service,extension,service,
wood vise,wood,vise,
grace cup,grace,cup,
sprig tail,sprig,tail,
tall buttercup,tall,buttercup,
word class,word,class,
meadow vole,meadow,vole,
taro plant,taro,plant,
tiger salamander,tiger,salamander,
self-reformation,self,reformation,
roof rat,roof,rat,
flash camera,flash,camera,
lithograph machine,lithograph,machine,
tap house,tap,house,
low pitch,low,pitch,
storm signal,storm,signal,
breech closer,breech,closer,
veterinary surgeon,veterinary,surgeon,
thatch tree,thatch,tree,
creosote bush,creosote,bush,
wild rape,wild,rape,
clot buster,clot,buster,
telex machine,telex,machine,
rope-maker,rope,maker,
red gram,red,gram,
kelp greenling,kelp,greenling,
sand grouse,sand,grouse,
sulfur paintbrush,sulfur,paintbrush,
salmon berry,salmon,berry,
adhesion contract,adhesion,contract,
chacma baboon,chacma,baboon,
methyl group,methyl,group,
immovable bandage,immovable,bandage,
wood thrush,wood,thrush,
blackberry-lily,blackberry,lily,
coral root,coral,root,
beginning rhyme,beginning,rhyme,
heroic meter,heroic,meter,
bedding plant,bedding,plant,
communion table,communion,table,
nicker seed,nicker,seed,
flick knife,flick,knife,
plumb line,plumb,line,
finger scanning,finger,scanning,
dishwasher detergent,dishwasher,detergent,
arctiid moth,arctiid,moth,
common purslane,common,purslane,
bonnet monkey,bonnet,monkey,
interest group,interest,group,
serial processing,serial,processing,
hoof mark,hoof,mark,
nut sedge,nut,sedge,
pedal point,pedal,point,
drag coefficient,drag,coefficient,
milk pox,milk,pox,
spinach blight,spinach,blight,
field wormwood,field,wormwood,
fatigue fracture,fatigue,fracture,
hurricane roof,hurricane,roof,
pulasan tree,pulasan,tree,
foreground processing,foreground,processing,
sheepshead porgy,sheepshead,porgy,
milk leg,milk,leg,
white titi,white,titi,
common divisor,common,divisor,
daisy bush,daisy,bush,
secondary dysmenorrhea,secondary,dysmenorrhea,
linen paper,linen,paper,
ionization tube,ionization,tube,
common plantain,common,plantain,
domestic llama,domestic,llama,
nasturtium family,nasturtium,family,
poison-berry,poison,berry,
credit crunch,credit,crunch,
regular payment,regular,payment,
chocolate root,chocolate,root,
alien absconder,alien,absconder,
shrimp-fish,shrimp,fish,
ship canal,ship,canal,
chicken snake,chicken,snake,
low brass,low,brass,
kudzu vine,kudzu,vine,
wiener roast,wiener,roast,
sixteenth note,sixteenth,note,
group practice,group,practice,
neritid gastropod,neritid,gastropod,
sugar spoon,sugar,spoon,
fete day,fete,day,
echinoderm family,echinoderm,family,
reflexive pronoun,reflexive,pronoun,
rescue equipment,rescue,equipment,
swamp ash,swamp,ash,
sabbatical year,sabbatical,year,
bellflower family,bellflower,family,
record cover,record,cover,
fly honeysuckle,fly,honeysuckle,
sunray pleat,sunray,pleat,
travelling wave,travelling,wave,
antiviral agent,antiviral,agent,
nutmeg-yew,nutmeg,yew,
lion-hunter,lion,hunter,
nitrogen cycle,nitrogen,cycle,
blue bugle,blue,bugle,
squeeze box,squeeze,box,
dog flea,dog,flea,
worm family,worm,family,
keyhole limpet,keyhole,limpet,
raglan sleeve,raglan,sleeve,
fossil oil,fossil,oil,
unit matrix,unit,matrix,
mass deficiency,mass,deficiency,
white cypress,white,cypress,
witch alder,witch,alder,
booster unit,booster,unit,
market penetration,market,penetration,
beam balance,beam,balance,
angiogenesis inhibitor,angiogenesis,inhibitor,
pine knot,pine,knot,
cinnamon fern,cinnamon,fern,
grey flounder,grey,flounder,
cinnamon bear,cinnamon,bear,
proportional counter,proportional,counter,
black bass,black,bass,
ulcer diet,ulcer,diet,
bearberry willow,bearberry,willow,
digestive fluid,digestive,fluid,
absolute majority,absolute,majority,
riser main,riser,main,
dipole moment,dipole,moment,
composite plant,composite,plant,
herringbone pattern,herringbone,pattern,
black rudderfish,black,rudderfish,
service firm,service,firm,
fellow traveller,fellow,traveller,
brake band,brake,band,
foxtail grass,foxtail,grass,
rotor coil,rotor,coil,
hypoglossal nerve,hypoglossal,nerve,
diffusion pump,diffusion,pump,
re-afforestation,re,afforestation,
potato fungus,potato,fungus,
kangaroo jerboa,kangaroo,jerboa,
yellow colicroot,yellow,colicroot,
kitchen match,kitchen,match,
application program,application,program,
smooth crabgrass,smooth,crabgrass,
petty criticism,petty,criticism,
germ pore,germ,pore,
matrix multiplication,matrix,multiplication,
severance agreement,severance,agreement,
editorial department,editorial,department,
anchovy pear,anchovy,pear,
sweep oar,sweep,oar,
crop failure,crop,failure,
prairie crab,prairie,crab,
background level,background,level,
alpha bronze,alpha,bronze,
rape oil,rape,oil,
marsh hen,marsh,hen,
manifold paper,manifold,paper,
sheep sorrel,sheep,sorrel,
clasp knife,clasp,knife,
garden sorrel,garden,sorrel,
mercury poisoning,mercury,poisoning,
cross wire,cross,wire,
rat cheese,rat,cheese,
plant hormone,plant,hormone,
helper cell,helper,cell,
boxing equipment,boxing,equipment,
installment rate,installment,rate,
theatrical poster,theatrical,poster,
half sole,half,sole,
star-duckweed,star,duckweed,
towel horse,towel,horse,
garden webworm,garden,webworm,
zirconium silicate,zirconium,silicate,
aviation medicine,aviation,medicine,
common cockscomb,common,cockscomb,
transmission channel,transmission,channel,
black huckleberry,black,huckleberry,
germ plasm,germ,plasm,
rattan palm,rattan,palm,
reverse transcriptase,reverse,transcriptase,
spider flower,spider,flower,
sound hole,sound,hole,
national censorship,national,censorship,
statute book,statute,book,
curb market,curb,market,
vanilla orchid,vanilla,orchid,
bracket creep,bracket,creep,
overhead railway,overhead,railway,
sight setting,sight,setting,
plague spot,plague,spot,
corn salad,corn,salad,
star magnolia,star,magnolia,
superior general,superior,general,
durian tree,durian,tree,
silver spruce,silver,spruce,
price competition,price,competition,
snake feeder,snake,feeder,
chinch bug,chinch,bug,
broad-bean,broad,bean,
refractory period,refractory,period,
marmalade plum,marmalade,plum,
fag end,fag,end,
snail bean,snail,bean,
remote station,remote,station,
aliquant part,aliquant,part,
self-reproof,self,reproof,
cardinal vein,cardinal,vein,
portrait camera,portrait,camera,
true flycatcher,true,flycatcher,
time signature,time,signature,
ditch fern,ditch,fern,
synonym finder,synonym,finder,
phencyclidine hydrochloride,phencyclidine,hydrochloride,
blood corpuscle,blood,corpuscle,
floating bridge,floating,bridge,
primary quill,primary,quill,
oyster bank,oyster,bank,
scarlet bush,scarlet,bush,
juniper bush,juniper,bush,
invertebrate foot,invertebrate,foot,
quadric surface,quadric,surface,
contact print,contact,print,
tumble-dryer,tumble,dryer,
pineapple family,pineapple,family,
soapberry vine,soapberry,vine,
hair drier,hair,drier,
water trumpet,water,trumpet,
mast cell,mast,cell,
tine test,tine,test,
kaffir corn,kaffir,corn,
bar mask,bar,mask,
covering letter,covering,letter,
stop consonant,stop,consonant,
silver fir,silver,fir,
stone fly,stone,fly,
links course,links,course,
conscience money,conscience,money,
voting trust,voting,trust,
calcium hydride,calcium,hydride,
western meadowlark,western,meadowlark,
local oscillator,local,oscillator,
capital expenditure,capital,expenditure,
cherry pepper,cherry,pepper,
peanut vine,peanut,vine,
coin bank,coin,bank,
wonder bean,wonder,bean,
dash-pot,dash,pot,
passing tone,passing,tone,
rigger brush,rigger,brush,
greyhound racing,greyhound,racing,
crape fern,crape,fern,
climbing salamander,climbing,salamander,
he-huckleberry,he,huckleberry,
green manure,green,manure,
bush hibiscus,bush,hibiscus,
price cutting,price,cutting,
standing press,standing,press,
posterior pituitary,posterior,pituitary,
shelter deck,shelter,deck,
moonseed family,moonseed,family,
bubble dance,bubble,dance,
purple willow,purple,willow,
grab bar,grab,bar,
manganese bronze,manganese,bronze,
needle bush,needle,bush,
toilet powder,toilet,powder,
potato mildew,potato,mildew,
gum benzoin,gum,benzoin,
integral calculus,integral,calculus,
aluminum bronze,aluminum,bronze,
size stick,size,stick,
simple pendulum,simple,pendulum,
tibialis posterior,tibialis,posterior,
aircraft engine,aircraft,engine,
office-bearer,office,bearer,
prairie rattler,prairie,rattler,
moss animal,moss,animal,
front-stall,front,stall,
caesarean delivery,caesarean,delivery,
editor program,editor,program,
sea gooseberry,sea,gooseberry,
closet drama,closet,drama,
reciprocal ohm,reciprocal,ohm,
proscenium wall,proscenium,wall,
cheese rind,cheese,rind,
finger hole,finger,hole,
leper lily,leper,lily,
giant scallop,giant,scallop,
black caraway,black,caraway,
gene linkage,gene,linkage,
wood rabbit,wood,rabbit,
shore bird,shore,bird,
snake muishond,snake,muishond,
heath pea,heath,pea,
claim agent,claim,agent,
bird cherry,bird,cherry,
silver age,silver,age,
great-niece,great,niece,
potato moth,potato,moth,
wild tamarind,wild,tamarind,
engine driver,engine,driver,
imperial beard,imperial,beard,
hydroxyl radical,hydroxyl,radical,
crow corn,crow,corn,
positive correlation,positive,correlation,
seed coat,seed,coat,
mushroom pimple,mushroom,pimple,
ingot iron,ingot,iron,
basket hilt,basket,hilt,
quellung reaction,quellung,reaction,
caper sauce,caper,sauce,
glory lily,glory,lily,
smoothhound shark,smoothhound,shark,
pitch apple,pitch,apple,
dwarf buckeye,dwarf,buckeye,
giant granadilla,giant,granadilla,
red periwinkle,red,periwinkle,
alkyl radical,alkyl,radical,
iterative aspect,iterative,aspect,
desert rheumatism,desert,rheumatism,
junior featherweight,junior,featherweight,
rapid climb,rapid,climb,
arroyo willow,arroyo,willow,
voice part,voice,part,
spiral spring,spiral,spring,
philosophy department,philosophy,department,
coral pea,coral,pea,
red bryony,red,bryony,
garden rocket,garden,rocket,
assistant foreman,assistant,foreman,
proof spirit,proof,spirit,
house servant,house,servant,
allice shad,allice,shad,
clip-clop,clip,clop,
stunt pilot,stunt,pilot,
wild spurge,wild,spurge,
